id,publication_year,type,countries_str,n_countries
https://openalex.org/W2204144281,2015,article,NA,0
https://openalex.org/W652093235,2007,article,NA,0
https://openalex.org/W423391096,2002,article,NA,0
https://openalex.org/W2132810818,2008,article,US,1
https://openalex.org/W2008985174,2011,article,US,1
https://openalex.org/W1574680346,2015,article,US,1
https://openalex.org/W1954100204,2015,preprint,AU;CA;DE;EG;GB;IE;NO;PR;US,9
https://openalex.org/W2143677795,2011,article,CH;GB;IT;US,4
https://openalex.org/W1566711011,2007,article,US,1
https://openalex.org/W2031934506,2013,article,US,1
https://openalex.org/W2622256742,2017,editorial,CL;DK;GB;PK;SG;US;ZA,7
https://openalex.org/W1983485506,2005,article,NA,0
https://openalex.org/W1622429627,2015,article,US,1
https://openalex.org/W1831130656,2015,preprint,GB;NL;SE;US,4
https://openalex.org/W2018508839,2014,article,US,1
https://openalex.org/W1489432211,2012,article,AT;CA,2
https://openalex.org/W2083870231,2003,article,NA,0
https://openalex.org/W1968443239,2003,article,US,1
https://openalex.org/W2130505887,2004,article,GB,1
https://openalex.org/W2042835539,2012,article,US,1
https://openalex.org/W4301519330,2012,article,US,1
https://openalex.org/W2963173690,2015,article,DK,1
https://openalex.org/W2558778444,2016,article,CL;US,2
https://openalex.org/W2041177626,2004,article,GB,1
https://openalex.org/W2036212683,2005,article,NA,0
https://openalex.org/W2064753768,2006,article,NA,0
https://openalex.org/W1975598178,2000,article,US,1
https://openalex.org/W2124146738,1989,article,RU,1
https://openalex.org/W1485209701,2006,book-chapter,GB,1
https://openalex.org/W2332818093,2015,article,NA,0
https://openalex.org/W2052282569,2009,article,US,1
https://openalex.org/W1518377195,2015,letter,US,1
https://openalex.org/W149394135,2002,article,GB,1
https://openalex.org/W2066229600,2002,article,NA,0
https://openalex.org/W3110782115,2005,article,US,1
https://openalex.org/W2069824254,2004,article,GB,1
https://openalex.org/W2161400087,2005,article,GB,1
https://openalex.org/W1536174632,2004,article,NA,0
https://openalex.org/W2114635039,2003,article,NA,0
https://openalex.org/W2120289525,2005,article,GB,1
https://openalex.org/W2145387357,2006,article,GB;IT,2
https://openalex.org/W1599633451,2014,dataset,GB,1
https://openalex.org/W3123950312,2009,preprint,NA,0
https://openalex.org/W26972737,2012,preprint,NA,0
https://openalex.org/W1992133123,2002,article,NA,0
https://openalex.org/W1522326043,2004,article,GB,1
https://openalex.org/W4394546325,2018,dataset,NA,0
https://openalex.org/W127028638,2002,article,NA,0
https://openalex.org/W2085569790,2004,article,US,1
https://openalex.org/W2113904137,2013,article,US,1
https://openalex.org/W2072876893,2010,article,NA,0
https://openalex.org/W2148906281,2009,article,CA;NO,2
https://openalex.org/W2470289662,2016,article,US,1
https://openalex.org/W1969029468,2013,article,AU;BE;FR;GB;NL;NZ;SE;US,8
https://openalex.org/W1966242211,1998,article,US,1
https://openalex.org/W1937986084,2008,article,AU;US,2
https://openalex.org/W1978354628,2014,article,CA,1
https://openalex.org/W1968332217,2003,article,IR,1
https://openalex.org/W2045005060,2012,article,US,1
https://openalex.org/W1989774683,2009,article,FR,1
https://openalex.org/W1997696066,2014,article,GB,1
https://openalex.org/W2032031923,2013,article,CA,1
https://openalex.org/W1989202378,2014,preprint,US,1
https://openalex.org/W2098936704,2014,article,GB,1
https://openalex.org/W2072327049,2012,article,US,1
https://openalex.org/W1576877452,2000,article,GB;US,2
https://openalex.org/W2002881919,2005,article,NA,0
https://openalex.org/W594800322,1992,review,NA,0
https://openalex.org/W2138502431,2001,article,US,1
https://openalex.org/W2166300517,2010,article,NA,0
https://openalex.org/W81590012,1998,article,US,1
https://openalex.org/W2183919022,2013,article,NA,0
https://openalex.org/W1993929159,2007,article,DK;EE;FR;GB;NL;NO,6
https://openalex.org/W1988045493,2011,article,NA,0
https://openalex.org/W2023183895,2008,article,US,1
https://openalex.org/W1998777928,2015,article,CN;GB;NO,3
https://openalex.org/W2048315711,2015,article,ES;US,2
https://openalex.org/W2561742423,2016,article,US,1
https://openalex.org/W2472204382,2015,article,US,1
https://openalex.org/W2292217452,2013,article,US,1
https://openalex.org/W2056994955,1985,book-chapter,NA,0
https://openalex.org/W2785441373,2000,article,US,1
https://openalex.org/W919098568,2014,article,US,1
https://openalex.org/W1997624986,2012,article,NA,0
https://openalex.org/W2189663634,2011,article,US,1
https://openalex.org/W1994628115,2012,article,NA,0
https://openalex.org/W1785866802,2003,article,NA,0
https://openalex.org/W2122503055,2010,article,NA,0
https://openalex.org/W2580055774,2017,article,GB,1
https://openalex.org/W1488156907,2008,article,NA,0
https://openalex.org/W2147011278,2012,article,GB,1
https://openalex.org/W2020380100,2012,article,US,1
https://openalex.org/W4234797818,2013,book,NA,0
https://openalex.org/W2034411463,1984,article,US,1
https://openalex.org/W2517702531,2015,article,CA;US,2
https://openalex.org/W3121953277,2007,article,CA,1
https://openalex.org/W4285718163,2020,book,NA,0
https://openalex.org/W2276139955,2016,article,CA,1
https://openalex.org/W2081930221,2013,article,NA,0
https://openalex.org/W2159327312,2012,article,BR;DK;US,3
https://openalex.org/W2557668118,2016,review,GB;US,2
https://openalex.org/W4255983256,1999,article,NA,0
https://openalex.org/W2801944632,1974,article,NA,0
https://openalex.org/W2067699119,2013,article,NZ;US,2
https://openalex.org/W2133804111,2010,article,IT,1
https://openalex.org/W2914886181,2019,article,AU;GB;US,3
https://openalex.org/W2078645326,2011,article,NA,0
https://openalex.org/W2104048833,2015,article,IT,1
https://openalex.org/W2605993564,2017,article,AU,1
https://openalex.org/W2945811438,2019,article,FI;US,2
https://openalex.org/W3002259760,2020,article,AU;BR;CA;PH;US,5
https://openalex.org/W2309052400,2016,article,IT,1
https://openalex.org/W2155635901,2014,article,FR;RE,2
https://openalex.org/W2752691917,2017,article,AU;FR,2
https://openalex.org/W2399051606,2016,article,FR,1
https://openalex.org/W2104782730,2009,article,CA,1
https://openalex.org/W2109685636,2015,article,FR,1
https://openalex.org/W2129877454,2014,article,NA,0
https://openalex.org/W2741261571,2017,article,BR;ES;GB,3
https://openalex.org/W2795711772,2018,article,AT;BE;GB,3
https://openalex.org/W2220655679,2015,article,AU,1
https://openalex.org/W2592866295,2017,article,ES,1
https://openalex.org/W2301126965,2016,article,GB,1
https://openalex.org/W2892221621,2018,article,AT;GB;NZ,3
https://openalex.org/W2144167564,2011,article,FR,1
https://openalex.org/W3109301470,2020,article,FR,1
https://openalex.org/W2125472962,2005,article,BJ;FR;NC,3
https://openalex.org/W2138595384,2015,article,BE,1
https://openalex.org/W2124901389,2015,article,US,1
https://openalex.org/W2900251101,2018,article,NA,0
https://openalex.org/W3002209822,2003,book,NA,0
https://openalex.org/W4243134326,1981,article,NA,0
https://openalex.org/W3094140583,2020,article,PT,1
https://openalex.org/W2993172505,2019,article,AU,1
https://openalex.org/W2966671992,2019,article,NA,0
https://openalex.org/W2073632689,2012,article,US,1
https://openalex.org/W2964394163,2019,article,NA,0
https://openalex.org/W3042415012,2020,article,AU,1
https://openalex.org/W3112171938,2020,article,FR,1
https://openalex.org/W2965477149,2019,article,NA,0
https://openalex.org/W2579153505,2016,preprint,NA,0
https://openalex.org/W3003636813,2019,preprint,FR,1
https://openalex.org/W2096762059,2024,preprint,FR,1
https://openalex.org/W2613807560,2024,article,NA,0
https://openalex.org/W1886337131,2012,book-chapter,NA,0
https://openalex.org/W1779735989,2003,book-chapter,NA,0
https://openalex.org/W2001291669,2002,article,US,1
https://openalex.org/W2039324760,2001,article,US,1
https://openalex.org/W1582664144,2006,book-chapter,US,1
https://openalex.org/W2502355750,2017,book-chapter,NA,0
https://openalex.org/W2118146675,2013,article,GB,1
https://openalex.org/W2062817964,2012,article,US,1
https://openalex.org/W4226058267,2022,article,AT,1
https://openalex.org/W1688177731,1998,article,US,1
https://openalex.org/W2088429233,2001,article,NA,0
https://openalex.org/W643289902,2008,article,NA,0
https://openalex.org/W2985330168,2019,article,ES;GB,2
https://openalex.org/W2063116701,2012,article,GB,1
https://openalex.org/W1986786432,2006,article,JP,1
https://openalex.org/W1953353198,2006,article,GB,1
https://openalex.org/W2174793196,1992,book-chapter,NO,1
https://openalex.org/W2055187864,2014,article,US,1
https://openalex.org/W2021630470,2009,article,NA,0
https://openalex.org/W224231819,2013,article,NA,0
https://openalex.org/W2172210022,2009,article,NA,0
https://openalex.org/W2147031761,2007,article,AT,1
https://openalex.org/W1575727210,2007,book-chapter,GR,1
https://openalex.org/W1532014061,2007,book-chapter,GR;IT,2
https://openalex.org/W1944213880,2006,article,GB,1
https://openalex.org/W2977780999,2017,book-chapter,IT,1
https://openalex.org/W1677206658,2000,article,GB;US,2
https://openalex.org/W2072540768,2009,article,NA,0
https://openalex.org/W2039900831,2007,article,DE,1
https://openalex.org/W2767253910,2008,article,NA,0
https://openalex.org/W4399985599,2017,article,FR,1
https://openalex.org/W2164165497,2006,report,US,1
https://openalex.org/W119124233,2005,article,GB,1
https://openalex.org/W1534334545,2005,article,GB,1
https://openalex.org/W2517983369,2009,article,NA,0
https://openalex.org/W4393424402,2022,dataset,AT,1
https://openalex.org/W2148853951,2003,article,CH,1
https://openalex.org/W1964450454,1996,article,US,1
https://openalex.org/W2004703097,1990,article,NA,0
https://openalex.org/W1551385575,2003,book,US,1
https://openalex.org/W1978581435,1986,article,NA,0
https://openalex.org/W2152577585,2005,article,DE;GB;US,3
https://openalex.org/W2077072541,2011,article,GB,1
https://openalex.org/W2034888853,2006,article,US,1
https://openalex.org/W2169512394,2006,review,US,1
https://openalex.org/W2071908440,2006,article,US,1
https://openalex.org/W1536757084,1998,article,NA,0
https://openalex.org/W2113429499,2005,article,US,1
https://openalex.org/W2023442792,1998,article,NL,1
https://openalex.org/W2510799396,2016,article,AU,1
https://openalex.org/W2148242152,2006,article,NA,0
https://openalex.org/W1553927275,2009,book,NA,0
https://openalex.org/W2171804472,2004,article,US,1
https://openalex.org/W2050974180,2009,article,US,1
https://openalex.org/W2085862811,2010,article,US,1
https://openalex.org/W568528965,2006,book,NA,0
https://openalex.org/W2036500097,1987,review,FI,1
https://openalex.org/W15708047,2002,article,NA,0
https://openalex.org/W1592143007,2001,article,NA,0
https://openalex.org/W1995049578,1996,article,NA,0
https://openalex.org/W2130827516,2006,article,US,1
https://openalex.org/W2048623744,2012,article,CA;US,2
https://openalex.org/W26839536,2002,article,US,1
https://openalex.org/W1585947846,2009,book-chapter,NA,0
https://openalex.org/W589355025,2005,book,NA,0
https://openalex.org/W2088185465,2004,article,US,1
https://openalex.org/W1605801138,2005,article,US,1
https://openalex.org/W2141687878,2005,article,NA,0
https://openalex.org/W40631430,2007,book-chapter,US,1
https://openalex.org/W2122304206,2007,article,AU,1
https://openalex.org/W2153443329,2014,article,GB;US,2
https://openalex.org/W1535208171,2002,book,NA,0
https://openalex.org/W2035614568,1992,article,US,1
https://openalex.org/W2089869950,2004,article,NA,0
https://openalex.org/W2134294418,2005,article,NA,0
https://openalex.org/W1967822546,2007,article,AU,1
https://openalex.org/W51615780,2007,article,NA,0
https://openalex.org/W1896889690,2006,article,NA,0
https://openalex.org/W3043081515,2013,article,NA,0
https://openalex.org/W2125969310,2001,article,NA,0
https://openalex.org/W586932544,2009,article,NA,0
https://openalex.org/W2480733761,2018,report,NA,0
https://openalex.org/W1777702858,2011,article,US,1
https://openalex.org/W2137460360,1998,review,US,1
https://openalex.org/W2163284576,2000,article,NA,0
https://openalex.org/W2752491485,2013,book-chapter,US,1
https://openalex.org/W1987562626,1997,book,NO,1
https://openalex.org/W1520545511,1984,book,NA,0
https://openalex.org/W589481273,2008,article,NA,0
https://openalex.org/W2120482701,1996,article,NO,1
https://openalex.org/W2164306581,2012,review,US,1
https://openalex.org/W263853819,2013,book,NA,0
https://openalex.org/W1582461973,2006,book,GB,1
https://openalex.org/W613058852,2009,article,NA,0
https://openalex.org/W2117777000,2010,article,CA;FI;US,3
https://openalex.org/W2162153683,2008,review,AU;US,2
https://openalex.org/W9693461,2001,article,NA,0
https://openalex.org/W1967806377,2006,article,US,1
https://openalex.org/W2131469176,2005,book,NA,0
https://openalex.org/W2084063281,2007,article,NZ,1
https://openalex.org/W2138128380,2003,article,US,1
https://openalex.org/W2185704876,2006,article,US,1
https://openalex.org/W1480979729,2002,book,NA,0
https://openalex.org/W2134865903,2012,article,US,1
https://openalex.org/W2164717598,2010,article,SE,1
https://openalex.org/W2966382158,2009,article,NA,0
https://openalex.org/W2145416564,2007,article,NA,0
https://openalex.org/W2506490006,2006,book-chapter,NL,1
https://openalex.org/W2292592157,2011,book-chapter,NA,0
https://openalex.org/W1528357862,2004,book,NA,0
https://openalex.org/W2099712689,1992,article,US,1
https://openalex.org/W2172153136,2001,article,US,1
https://openalex.org/W11776424,2003,article,AU,1
https://openalex.org/W2164970073,2008,article,US,1
https://openalex.org/W370399550,2009,book,NA,0
https://openalex.org/W2148444558,2010,book,NA,0
https://openalex.org/W2172197384,2009,article,AU,1
https://openalex.org/W654153322,1993,book,NA,0
https://openalex.org/W2163127080,2009,article,GB,1
https://openalex.org/W1602697871,2004,article,NA,0
https://openalex.org/W1508791126,2003,book,NA,0
https://openalex.org/W1669654087,2009,article,GB,1
https://openalex.org/W2541159675,2006,book,NA,0
https://openalex.org/W2245414692,2009,article,US,1
https://openalex.org/W1604577671,2010,article,NA,0
https://openalex.org/W2244936346,2009,article,GB,1
https://openalex.org/W2130832873,2009,article,GB,1
https://openalex.org/W2505537237,2010,book,NA,0
https://openalex.org/W2968391665,2019,article,US,1
https://openalex.org/W2750641468,2009,other,CA,1
https://openalex.org/W2163734762,2010,article,US,1
https://openalex.org/W2567280861,2010,article,US,1
https://openalex.org/W2144981148,2005,article,GR,1
https://openalex.org/W1500693574,2012,article,RU;US,2
https://openalex.org/W2499590469,2003,book-chapter,GB,1
https://openalex.org/W1537033052,2000,book,NA,0
https://openalex.org/W1521354552,2014,article,US,1
https://openalex.org/W2148443742,2008,article,US,1
https://openalex.org/W4230316409,2010,article,NA,0
https://openalex.org/W2025328578,2010,article,US,1
https://openalex.org/W2152138114,1994,article,NA,0
https://openalex.org/W2519290916,2014,article,HK;KR,2
https://openalex.org/W128489831,2004,article,NA,0
https://openalex.org/W2363947341,2016,article,US,1
https://openalex.org/W2140309707,2007,article,US,1
https://openalex.org/W2798455192,2001,book,NA,0
https://openalex.org/W2051800759,2014,article,US,1
https://openalex.org/W1820198997,2012,article,CA,1
https://openalex.org/W570811884,2002,book,NA,0
https://openalex.org/W159428766,2003,book,NA,0
https://openalex.org/W2088064201,2014,preprint,US,1
https://openalex.org/W2509827822,2016,book,GB,1
https://openalex.org/W2154203078,2013,article,AU,1
https://openalex.org/W627465680,2006,article,NA,0
https://openalex.org/W4365877,2005,book,NA,0
https://openalex.org/W2419044331,2014,article,NA,0
https://openalex.org/W2296447868,2016,article,US,1
https://openalex.org/W2401562030,2016,article,DE,1
https://openalex.org/W1538067399,2004,article,NA,0
